"Y","X"
-0.24331384464308,-7.34705338254571
23.3283900234038,4.68235891312361
22.9166022021244,9.35408106073737
5.72633810304297,2.38907326944172
-11.2155617403278,2.43261578027159
-0.527706356360452,-7.07400949206203
6.9114055384829,-1.14138641860336
-9.37733602162366,-9.53659955412149
29.1473918522321,8.00256370566785
-3.02626464394427,-8.54075471870601
9.38001253180848,1.55994504224509
1.65491764402495,-7.57472150027752
4.02034282124635,-9.7198818391189
-7.33201427349662,-7.11317812092602
3.73109210970979,-4.62372191715986
12.4849291514942,4.87277956679463
-5.38306240982112,-7.10857781115919
0.412273101364188,-7.14069747366011
14.3493653319117,6.18415971752256
19.8737323808415,5.54219163022935
-2.12446740311322,0.344844316132367
-12.9677243916871,-7.94211911037564
29.8523639515743,5.4786489950493
17.8502357143721,3.56830033008009
-5.89811110331285,-2.94696697965264
1.47220022907282,-5.72459837887436
22.3480991557953,5.52922736853361
37.2813080677095,9.94327127933502
15.4191291413949,3.9668050268665
-9.21730191768733,-9.46707403752953
26.3350942327,5.71577780880034
1.36727930694421,-1.57673829235137
4.75803725243619,-4.68734172638506
-1.12088129627937,-3.7212812807411
-11.5497383551731,-7.21821712329984
6.48508897401513,-1.3432111684233
20.2963087658529,5.70584992412478
1.96767823345686,-0.256645977497101
7.00210394813057,4.69073563348502
37.6926249091192,8.69928861036897
8.39565321977328,2.00938643421978
-2.59223386371419,-8.69167077820748
-8.16591575151813,-7.88716785609722
-10.1877716881356,-8.94778027199209
41.2056244450636,8.85093693155795
-10.1863535911411,-7.58200138341635
-4.96868670389319,-8.71530268341303
-12.4426344950448,-9.55853648949414
32.4489191281615,8.86253225617111
29.6931987247983,4.3953637778759
3.45573259117236,2.90805357508361
22.420544037996,9.80196827556938
3.48991071397116,-2.57509793154895
0.132475679667931,-3.99769251234829
7.28506107074266,0.944942878559232
-5.15609351081345,-6.25629423651844
-6.36397211875867,-6.53834122698754
33.1015454673109,9.7243874752894
-0.360128148355668,2.8326737973839
-1.25771829429157,-4.58990172948688
-3.09677997295909,-4.26219165790826
-0.651089572597915,-7.25316411349922
-3.36685690905487,-9.66758677735925
15.5953835711187,5.69571325555444
13.7331930301917,4.35204663779587
27.7405655730099,8.58075120020658
-1.40091734880795,2.02177851926535
-4.88027965230847,-7.7732630353421
18.0690508608482,6.02915739640594
6.3006959071664,-3.22716568131
11.5002331581604,6.02611928712577
30.5305567873174,5.09705543518066
24.2915191650032,6.03186620865017
1.2449690106448,-3.67439072113484
-5.26807272401773,-7.67045388463885
6.3656299982402,2.33655267395079
-4.32557688004833,-7.82377268653363
21.1950957570505,3.14365858212113
19.4528816538397,5.72771973442286
-16.1579840239474,-9.33350250590593
14.3008231195843,3.86940759140998
29.2401400589648,6.66905169840902
3.72939434624472,-1.46975638810545
29.6116273436302,8.07443360798061
5.22466089787584,2.64116279780865
2.58518049145943,0.0181573303416371
15.7300669388723,6.30853834562004
-0.771299392554625,-3.82329591549933
-3.93912105325156,0.410107029601932
18.2388596046776,6.14032728597522
42.2287700675042,9.49562694411725
-6.81291429507497,1.40784567221999
-6.90205341065403,-6.41508435830474
28.5096957489127,6.9427479011938
2.0965158144565,-4.47014458477497
-1.16594231780379,-7.33379778452218
33.7193613712194,9.45051053073257
0.802511182022211,-1.66418942157179
7.6357713588123,1.97351536247879
-6.94838399696218,-5.62534275930375
-8.25736248704061,-3.31648424267769
20.8201023930498,4.76251014042646
11.271059468223,-0.472325580194592
-6.2463162455329,-7.57996773347259
-0.298325891376089,-1.31377312354743
18.9190157873046,6.02446141652763
2.60311889931619,-2.69867997150868
-5.98820363016756,-7.98158868681639
23.4629956456687,6.69687459710985
-1.75388683981943,-7.35917864367366
-6.1026110238088,-8.4787188237533
40.8366601262421,8.79875794053078
35.0886640654428,9.11837739404291
-8.25048466036304,-4.51801858842373
-9.17638103812497,-9.779679835774
22.9859308391596,6.81000459939241
19.9425884409865,4.53046889044344
-3.30210737908156,-4.30623365100473
30.5654824367598,7.98524231649935
4.62174796032359,-1.43083977513015
15.2528479430528,3.66640494670719
7.63262995773094,4.8790338775143
4.96434032632618,2.79284053016454
-1.12761231847087,-4.35917990282178
25.8748865068705,7.76657031849027
23.4370567260204,6.62258196622133
-10.5270934256001,-9.3368398072198
5.8439812657187,-3.9706408046186
-4.48001826505842,-5.80412009730935
1.95623985614426,-1.63390696980059
17.8586524053064,4.19100448023528
2.64489499921659,-6.31278680637479
4.85879631776352,-4.47966397739947
32.8712663560212,5.68564670160413
8.18758016966941,0.577919199131429
3.7267867856958,-2.52434116788208
27.2743875527024,5.6468807766214
22.2009262635057,3.38396387640387
-4.94267144710367,-2.92144489474595
-6.88996040531425,-4.35212059877813
-1.31868283549724,-8.75833890400827
14.7523220813946,4.95869747363031
4.98313427279314,-1.04566599242389
3.54529372791653,-0.456606294028461
-1.87682852378199,-0.436743744648993
-12.5323204315473,-6.06715656351298
9.0035882833005,4.73007759079337
25.7050034920723,8.02123649977148
10.2641492516754,-0.479604583233595
-7.67592972487643,-8.15568262245506
18.1552043752593,3.27972510363907
13.5564962875898,3.52809597738087
34.9066448975777,7.70465585868806
13.1222044693724,1.05365607421845
3.7168462233499,1.21242801193148
25.7286261555273,7.60693031363189
-1.87744031278773,-5.483915861696
-4.934743109643,-1.75929995719343
19.4365494882076,3.49299649707973
4.85653406055985,0.354647925123572
18.7572471875059,5.59925456531346
35.1444456466488,7.10668118204921
-9.48770538585423,-9.69583766069263
32.520387616248,8.16645545419306
29.9245553736991,6.29427363164723
-7.1317593800974,-9.19417685363442
-11.133108938728,-3.07511182967573
-7.59191796655512,-3.59278643038124
39.1148470354684,9.11192358005792
8.1664829113712,1.69782331679016
1.74320675191103,-2.76959196198732
-6.2653286267274,-9.89828958176076
-1.13851703527873,-3.50012635812163
-7.18172010517212,-1.27711239736527
23.0109979564054,6.15959929302335
2.18301102288834,-0.158641114830971
-4.90787555584295,-9.77863074280322
-1.02979841863202,-8.99602393154055
1.92637508517307,-4.08840152900666
3.03263485252214,-1.94519247394055
10.6466838465347,4.57787389401346
4.72118268467174,0.350475492887199
5.70294018075387,1.08848609961569
0.641840443670974,-8.74658308457583
10.6583759599624,-0.811471398919821
12.3470298387392,2.44888045825064
16.5115610090628,5.37945800460875
20.6765360373267,7.03952215611935
9.50438675850977,-2.16769949533045
-8.10778166514793,-5.15672240406275
-1.56393326834988,-6.95092353504151
-1.25459532464066,-0.724528827704489
-7.591642899668,-9.36829299665987
7.65895923667109,2.89170606993139
8.09723150982661,0.757049722597003
3.87136494298533,2.46360019780695
-11.3960218737027,-4.86692233011127
3.41969493340661,-6.6196457715705
-7.82562730821372,-7.40676668006927
20.5660745888083,4.2369140451774
